"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST0000220062","INV0714737","78.81","21-Oct-3133"
"CUST0000176473","INV0715155","105.2","26-Jun-3134"
"CUST0000419494","INV0715394","97.81","23-Nov-3134"
"CUST0000187245","INV0715450","112.53","26-Dec-3134"
"CUST0000241202","INV0715468","106.31","07-Jan-3135"
"CUST0000438558","INV0716390","92.49","28-Jun-3136"
"CUST0000127503","INV0717174","101.4","27-Oct-3137"
"CUST0000472326","INV0717427","116.41","25-Mar-3138"
"CUST0000385553","INV0718131","70.89","30-Apr-3139"
"CUST0000489148","INV0719226","94.63","12-Jan-3141"
"CUST0000335888","INV0719269","71.44","07-Feb-3141"
"CUST0000301092","INV0722537","109.51","23-Apr-3146"
"CUST0000016317","INV0722549","100.61","01-May-3146"
"CUST0000021930","INV0722812","107.23","26-Sep-3146"
"CUST0000176283","INV0722930","119.44","08-Dec-3146"
"CUST0000353087","INV0723521","85.18","08-Nov-3147"
"CUST0000139938","INV0724853","72.88","12-Dec-3149"
"CUST0000426370","INV0725156","110.44","30-May-3150"
"CUST0000171944","INV0726272","96.09","12-Mar-3152"
"CUST0000282591","INV0726496","78.95","18-Jul-3152"
"CUST0000095050","INV0727211","112.74","21-Sep-3153"
"CUST0000276845","INV0727332","72.53","01-Dec-3153"
"CUST0000207764","INV0727524","85.61","20-Mar-3154"
"CUST0000026215","INV0728098","92.66","14-Feb-3155"
"CUST0000128099","INV0728263","73.29","17-May-3155"
"CUST0000236566","INV0728369","87.05","12-Jul-3155"
"CUST0000485388","INV0729705","89.67","27-Aug-3157"
"CUST0000284787","INV0729893","114.8","14-Dec-3157"
"CUST0000271875","INV0730042","78.74","03-Mar-3158"
"CUST0000492834","INV0730646","85.13","02-Feb-3159"
"CUST0000465064","INV0731081","72.38","26-Oct-3159"
"CUST0000135864","INV0731405","94.9","28-Apr-3160"
"CUST0000364546","INV0731503","110.19","21-Jun-3160"
"CUST0000234147","INV0732206","78.05","05-Aug-3161"
"CUST0000206847","INV0733652","107.07","06-Nov-3163"
"CUST0000377844","INV0733873","98.45","12-Mar-3164"
"CUST0000077380","INV0734075","85.1","01-Jul-3164"
"CUST0000250392","INV0734301","71.96","04-Nov-3164"
"CUST0000299919","INV0734404","83.96","05-Jan-3165"
"CUST0000320728","INV0734610","94.46","24-Apr-3165"
"CUST0000418934","INV0734665","101.32","21-May-3165"
"CUST0000486914","INV0735464","95.68","12-Aug-3166"
"CUST0000240127","INV0735904","85.59","21-Apr-3167"
"CUST0000404827","INV0736252","70.73","05-Nov-3167"
"CUST0000160450","INV0736302","100.27","05-Dec-3167"
"CUST0000109524","INV0737460","119.57","29-Sep-3169"
"CUST0000091677","INV0737906","113.83","23-Jun-3170"
"CUST0000174665","INV0739166","79.76","11-Jun-3172"
"CUST0000309450","INV0739452","89.18","16-Nov-3172"
"CUST0000241202","INV0740106","86.22","22-Dec-3173"
"CUST0000230876","INV0740222","91.54","05-Mar-3174"
"CUST0000244428","INV0740550","71.23","30-Aug-3174"
"CUST0000216329","INV0740556","96.16","03-Sep-3174"
"CUST0000207764","INV0740742","106.08","29-Dec-3174"
"CUST0000182537","INV0741352","79.67","29-Dec-3175"
"CUST0000244428","INV0742104","101.43","25-Mar-3177"
"CUST0000433532","INV0742457","84.44","31-Oct-3177"
"CUST0000245559","INV0742753","115.47","16-Apr-3178"
"CUST0000182537","INV0745905","113.32","02-Apr-3183"
"CUST0000110093","INV0747106","93.06","13-Feb-3185"
"CUST0000296029","INV0747528","96.82","26-Sep-3185"
"CUST0000010882","INV0747547","116.35","07-Oct-3185"
"CUST0000366728","INV0747852","94.65","15-Apr-3186"
"CUST0000064613","INV0748052","105.41","01-Aug-3186"
"CUST0000392121","INV0748161","80.56","28-Sep-3186"
"CUST0000465064","INV0748372","108.61","19-Jan-3187"
"CUST0000002736","INV0748546","109.52","30-Apr-3187"
"CUST0000259785","INV0748968","111.61","13-Dec-3187"
"CUST0000002736","INV0749438","96.24","17-Sep-3188"
"CUST0000112911","INV0749761","118.01","13-Mar-3189"
"CUST0000122896","INV0749943","107.0","01-Jul-3189"
"CUST0000143895","INV0750536","100.93","16-Jun-3190"
"CUST0000379224","INV0750788","77.66","22-Nov-3190"
"CUST0000246223","INV0751489","78.37","31-Dec-3191"
"CUST0000100328","INV0752036","94.01","09-Nov-3192"
"CUST0000017170","INV0752425","88.64","08-Jun-3193"
"CUST0000157899","INV0752978","75.14","20-Apr-3194"
"CUST0000412182","INV0753344","87.64","05-Nov-3194"
"CUST0000105149","INV0754608","90.73","21-Nov-3196"
"CUST0000254774","INV0754768","72.52","26-Feb-3197"
"CUST0000153138","INV0754849","101.44","16-Apr-3197"
"CUST0000210162","INV0755226","84.91","11-Nov-3197"
"CUST0000132882","INV0755974","71.74","12-Feb-3199"
"CUST0000272493","INV0756145","89.24","19-May-3199"
"CUST0000165049","INV0756467","100.69","04-Nov-3199"
"CUST0000076359","INV0756851","117.3","23-May-3200"
"CUST0000379224","INV0760574","117.41","05-Apr-3206"
"CUST0000246530","INV0761277","118.94","19-May-3207"
"CUST0000493387","INV0761329","88.05","18-Jun-3207"
"CUST0000377933","INV0762434","73.3","12-Mar-3209"
"CUST0000305426","INV0763053","90.15","26-Feb-3210"
"CUST0000072942","INV0763190","116.58","16-May-3210"
"CUST0000089166","INV0763710","101.5","14-Mar-3211"
"CUST0000414295","INV0764428","107.72","22-Apr-3212"
"CUST0000283427","INV0764486","102.77","26-May-3212"
"CUST0000368539","INV0764608","76.61","09-Aug-3212"
"CUST0000073087","INV0766025","75.16","18-Nov-3214"
"CUST0000273531","INV0766306","73.72","07-May-3215"
"CUST0000005952","INV0766615","109.96","08-Oct-3215"
"CUST0000230876","INV0767325","94.87","18-Nov-3216"
"CUST0000118172","INV0768123","104.79","11-Feb-3218"
"CUST0000499410","INV0768506","119.47","23-Sep-3218"
"CUST0000477203","INV0768589","78.79","13-Nov-3218"
"CUST0000022957","INV0768611","85.05","29-Nov-3218"
"CUST0000054582","INV0769517","100.49","08-May-3220"
"CUST0000434475","INV0769563","95.34","31-May-3220"
"CUST0000284683","INV0769797","80.13","14-Oct-3220"
"CUST0000049058","INV0769886","99.04","04-Dec-3220"
"CUST0000283427","INV0770618","99.01","19-Feb-3222"
"CUST0000495737","INV0771205","85.86","02-Mar-3223"
"CUST0000485064","INV0772542","110.07","25-Mar-3225"
"CUST0000005952","INV0772666","85.8","05-Jun-3225"
"CUST0000360347","INV0772731","112.47","13-Jul-3225"
"CUST0000223551","INV0773372","101.02","16-Jul-3226"
"CUST0000277935","INV0773572","73.42","07-Nov-3226"
"CUST0000238670","INV0773677","98.83","13-Jan-3227"
"CUST0000391358","INV0773814","84.55","05-Apr-3227"
"CUST0000472326","INV0775815","73.15","28-Jun-3230"
"CUST0000079176","INV0776224","81.51","15-Feb-3231"
"CUST0000405093","INV0776358","111.5","28-Apr-3231"
"CUST0000456818","INV0776465","86.4","27-Jun-3231"
"CUST0000390760","INV0777417","93.14","09-Jan-3233"
"CUST0000497540","INV0778628","89.76","27-Nov-3234"
"CUST0000009959","INV0778665","110.05","19-Dec-3234"
"CUST0000245957","INV0778838","93.75","27-Mar-3235"
"CUST0000367895","INV0778877","74.91","20-Apr-3235"
"CUST0000446604","INV0778895","109.1","03-May-3235"
"CUST0000381882","INV0779184","85.9","03-Nov-3235"
"CUST0000046526","INV0780677","100.36","08-Feb-3238"
"CUST0000017170","INV0780812","108.68","26-Apr-3238"
"CUST0000304624","INV0782214","86.29","02-Jul-3240"
"CUST0000218265","INV0782413","112.31","29-Oct-3240"
"CUST0000479699","INV0783406","99.81","26-May-3242"
"CUST0000195407","INV0784057","78.2","23-Jun-3243"
"CUST0000040572","INV0785908","89.76","05-Jul-3246"
"CUST0000362413","INV0786993","92.13","22-Mar-3248"
"CUST0000010604","INV0787150","111.95","20-Jun-3248"
"CUST0000161807","INV0787555","112.97","25-Feb-3249"
"CUST0000361259","INV0787626","73.07","09-Apr-3249"
"CUST0000019170","INV0787704","84.16","14-May-3249"
"CUST0000350516","INV0788288","70.96","07-Apr-3250"
"CUST0000392822","INV0788909","96.34","16-Mar-3251"
"CUST0000415379","INV0789275","100.23","27-Oct-3251"
"CUST0000200368","INV0789797","105.97","19-Aug-3252"
"CUST0000328023","INV0789920","80.19","21-Oct-3252"
"CUST0000480879","INV0790062","85.68","29-Dec-3252"
"CUST0000105149","INV0790159","119.31","21-Feb-3253"
"CUST0000419867","INV0790303","85.99","11-May-3253"
"CUST0000010042","INV0791583","75.35","27-May-3255"
"CUST0000314482","INV0791785","93.23","03-Oct-3255"
"CUST0000114711","INV0792005","97.56","05-Feb-3256"
"CUST0000137034","INV0792188","88.11","24-May-3256"
"CUST0000339590","INV0792290","74.01","22-Jul-3256"
"CUST0000309450","INV0792454","89.45","01-Nov-3256"
"CUST0000240240","INV0792573","101.38","07-Jan-3257"
"CUST0000366820","INV0794016","99.79","26-Apr-3259"
"CUST0000228965","INV0794236","80.54","16-Aug-3259"
"CUST0000110093","INV0794916","87.62","26-Sep-3260"
"CUST0000293926","INV0795457","86.71","19-Jul-3261"
"CUST0000183427","INV0795610","83.86","13-Oct-3261"
"CUST0000022491","INV0795707","79.0","13-Dec-3261"
"CUST0000083356","INV0796032","87.84","25-Jun-3262"
"CUST0000495737","INV0796207","113.35","02-Oct-3262"
"CUST0000338258","INV0796384","87.45","25-Dec-3262"
"CUST0000216853","INV0797350","90.89","09-Aug-3264"
"CUST0000366728","INV0798793","116.04","18-Nov-3266"
"CUST0000438211","INV0799014","86.19","03-Apr-3267"
"CUST0000474161","INV0799018","91.29","07-Apr-3267"
"CUST0000416917","INV0799685","108.05","28-Apr-3268"
"CUST0000102992","INV0799700","89.94","05-May-3268"
"CUST0000477555","INV0800624","115.08","31-Oct-3269"
"CUST0000494696","INV0801301","77.66","01-Dec-3270"
"CUST0000139938","INV0801809","77.84","06-Sep-3271"
"CUST0000358801","INV0802619","100.18","25-Dec-3272"
"CUST0000378161","INV0803232","96.66","15-Dec-3273"
"CUST0000373219","INV0803502","76.74","20-May-3274"
"CUST0000231637","INV0804619","113.53","01-Mar-3276"
"CUST0000312429","INV0805714","110.76","30-Nov-3277"
"CUST0000360347","INV0806109","100.56","13-Jul-3278"
"CUST0000261220","INV0806127","115.3","26-Jul-3278"
"CUST0000073751","INV0807225","79.69","01-May-3280"
"CUST0000017118","INV0809486","112.27","22-Nov-3283"
"CUST0000099431","INV0810502","75.01","14-Jun-3285"
"CUST0000337285","INV0810710","75.79","19-Oct-3285"
"CUST0000140904","INV0810845","90.88","01-Jan-3286"
"CUST0000290395","INV0812307","114.64","05-May-3288"
"CUST0000218265","INV0812862","71.28","07-Mar-3289"
"CUST0000005890","INV0813164","116.29","29-Aug-3289"
"CUST0000483473","INV0814317","75.52","27-Jul-3291"
"CUST0000064703","INV0814540","101.95","25-Nov-3291"
"CUST0000050268","INV0815220","93.19","29-Dec-3292"
"CUST0000121565","INV0815331","74.87","01-Mar-3293"
"CUST0000185312","INV0815387","101.7","01-Apr-3293"
"CUST0000092350","INV0815869","87.74","12-Jan-3294"
"CUST0000272656","INV0816979","105.43","25-Sep-3295"
"CUST0000336069","INV0817315","98.56","23-Apr-3296"
"CUST0000002010","INV0817651","89.7","26-Oct-3296"
"CUST0000276845","INV0818146","117.48","15-Aug-3297"
"CUST0000283640","INV0818306","93.01","14-Nov-3297"
"CUST0000236853","INV0818322","99.07","27-Nov-3297"
"CUST0000076359","INV0818855","91.14","13-Sep-3298"
"CUST0000138565","INV0818977","74.0","18-Nov-3298"
"CUST0000128907","INV0819594","97.44","12-Nov-3299"
"CUST0000301526","INV0819707","105.96","16-Jan-3300"
"CUST0000419867","INV0820519","94.39","21-Apr-3301"
"CUST0000301445","INV0820754","97.71","10-Sep-3301"
"CUST0000241418","INV0821024","87.61","15-Feb-3302"
"CUST0000322089","INV0821124","112.49","11-Apr-3302"
"CUST0000372026","INV0821666","115.71","01-Mar-3303"
"CUST0000342357","INV0821848","90.3","12-Jun-3303"
"CUST0000062100","INV0821912","119.88","20-Jul-3303"
"CUST0000051727","INV0822599","119.92","05-Aug-3304"
"CUST0000122628","INV0822680","109.78","27-Sep-3304"
"CUST0000248758","INV0822842","88.99","31-Dec-3304"
"CUST0000311265","INV0822853","70.75","07-Jan-3305"
"CUST0000482596","INV0823129","76.68","15-Jun-3305"
"CUST0000337224","INV0823194","104.1","26-Jul-3305"
"CUST0000364926","INV0823228","116.6","13-Aug-3305"
"CUST0000348152","INV0823653","100.27","10-Apr-3306"
"CUST0000137034","INV0823902","76.8","11-Sep-3306"
"CUST0000221616","INV0824081","78.69","26-Dec-3306"
"CUST0000472624","INV0824131","91.42","21-Jan-3307"
"CUST0000085502","INV0824550","115.43","24-Sep-3307"
"CUST0000402445","INV0824796","73.5","13-Feb-3308"
"CUST0000360943","INV0824990","101.6","12-Jun-3308"
"CUST0000195407","INV0825085","92.52","03-Aug-3308"
"CUST0000456997","INV0825103","73.29","17-Aug-3308"
"CUST0000423294","INV0825339","105.58","09-Jan-3309"
"CUST0000459825","INV0825403","104.36","09-Feb-3309"
"CUST0000444304","INV0825602","107.47","02-Jun-3309"
"CUST0000425918","INV0825973","75.46","06-Jan-3310"
"CUST0000373862","INV0827501","101.87","03-Jun-3312"
"CUST0000361259","INV0827846","100.43","02-Dec-3312"
"CUST0000438211","INV0828498","95.23","19-Dec-3313"
"CUST0000409393","INV0828583","104.02","31-Jan-3314"
"CUST0000185312","INV0828748","115.58","11-May-3314"
"CUST0000125797","INV0829045","103.81","03-Nov-3314"
"CUST0000208259","INV0829285","119.6","18-Mar-3315"
"CUST0000274144","INV0829299","96.57","26-Mar-3315"
"CUST0000182537","INV0829680","72.82","24-Oct-3315"
"CUST0000248758","INV0830690","76.11","18-May-3317"
"CUST0000096604","INV0831013","80.37","03-Dec-3317"
"CUST0000231637","INV0831788","85.75","19-Feb-3319"
"CUST0000103580","INV0832067","86.79","27-Jul-3319"
"CUST0000134111","INV0832453","78.55","02-Mar-3320"
"CUST0000148637","INV0832535","86.57","26-Apr-3320"
"CUST0000001091","INV0833283","74.54","23-Jun-3321"
"CUST0000335691","INV0833573","76.79","07-Dec-3321"
"CUST0000207246","INV0834327","71.79","13-Feb-3323"
"CUST0000284787","INV0834402","70.44","26-Mar-3323"
"CUST0000234147","INV0834511","94.93","26-May-3323"
"CUST0000000393","INV0834966","109.77","31-Jan-3324"
"CUST0000392364","INV0835128","114.3","01-May-3324"
"CUST0000425918","INV0835253","115.21","05-Jul-3324"
"CUST0000428376","INV0835798","105.91","15-May-3325"
"CUST0000259785","INV0836033","93.76","02-Oct-3325"
"CUST0000099199","INV0836260","99.13","13-Feb-3326"
"CUST0000260730","INV0836386","116.72","25-Apr-3326"
"CUST0000099431","INV0837079","109.5","28-May-3327"
"CUST0000067589","INV0837105","102.38","14-Jun-3327"
"CUST0000287560","INV0837172","117.78","22-Jul-3327"
"CUST0000096001","INV0837274","111.91","23-Sep-3327"
"CUST0000362413","INV0838035","70.73","25-Nov-3328"
"CUST0000342642","INV0838105","103.9","01-Jan-3329"
"CUST0000258357","INV0838138","82.52","22-Jan-3329"
"CUST0000259633","INV0838301","108.72","28-Apr-3329"
"CUST0000096001","INV0838308","91.09","03-May-3329"
"CUST0000219927","INV0839048","82.94","27-Jul-3330"
"CUST0000423684","INV0840077","110.33","26-Feb-3332"
"CUST0000276076","INV0840551","108.7","19-Nov-3332"
"CUST0000197220","INV0841246","103.12","02-Jan-3334"
"CUST0000109403","INV0841734","89.85","08-Oct-3334"
"CUST0000009141","INV0841838","88.69","13-Dec-3334"
"CUST0000051517","INV0842148","115.6","08-Jun-3335"
"CUST0000015093","INV0842395","116.25","03-Nov-3335"
"CUST0000058194","INV0843042","82.16","16-Nov-3336"
"CUST0000300048","INV0844051","84.98","10-Jun-3338"
"CUST0000489148","INV0844724","103.7","02-Jul-3339"
"CUST0000124740","INV0845434","117.85","27-Aug-3340"
"CUST0000498498","INV0845507","87.89","09-Oct-3340"
"CUST0000338778","INV0846220","77.96","01-Dec-3341"
"CUST0000003957","INV0846810","90.67","10-Oct-3342"
"CUST0000318939","INV0846815","91.79","14-Oct-3342"
"CUST0000446285","INV0846898","72.88","06-Dec-3342"
"CUST0000126396","INV0846941","90.81","02-Jan-3343"
"CUST0000184085","INV0847200","75.53","11-Jun-3343"
"CUST0000010604","INV0847450","113.63","19-Nov-3343"
"CUST0000350500","INV0848684","83.07","12-Nov-3345"
"CUST0000345570","INV0850050","77.67","27-Dec-3347"
"CUST0000182537","INV0850345","74.75","12-Jun-3348"
"CUST0000259785","INV0850571","98.83","23-Oct-3348"
"CUST0000414585","INV0850788","75.27","27-Feb-3349"
"CUST0000064717","INV0850833","112.08","22-Mar-3349"
"CUST0000174307","INV0851186","100.0","15-Oct-3349"
"CUST0000208203","INV0851711","107.59","13-Aug-3350"
"CUST0000305806","INV0851987","90.54","11-Jan-3351"
"CUST0000423684","INV0852002","74.41","22-Jan-3351"
"CUST0000326656","INV0852408","88.13","09-Sep-3351"
"CUST0000206634","INV0852533","119.08","28-Nov-3351"
"CUST0000177439","INV0853038","78.65","18-Sep-3352"
"CUST0000373603","INV0853997","83.3","02-Mar-3354"
"CUST0000062598","INV0854141","72.85","22-May-3354"
"CUST0000384620","INV0855405","77.7","02-Jun-3356"
"CUST0000301092","INV0856136","82.22","14-Aug-3357"
"CUST0000305894","INV0856274","119.36","03-Nov-3357"
"CUST0000241565","INV0856862","102.22","26-Sep-3358"
"CUST0000218265","INV0858007","100.22","12-Aug-3360"
"CUST0000332656","INV0858910","96.03","02-Jan-3362"
"CUST0000140144","INV0858956","82.59","31-Jan-3362"
"CUST0000198723","INV0858998","83.93","21-Feb-3362"
"CUST0000023976","INV0859983","114.83","20-Sep-3363"
"CUST0000224718","INV0860248","92.82","19-Feb-3364"
"CUST0000133799","INV0860461","96.97","26-Jun-3364"
"CUST0000206847","INV0860902","114.76","10-Mar-3365"
"CUST0000257000","INV0861016","91.63","14-May-3365"
"CUST0000083584","INV0861720","100.13","01-Jul-3366"
"CUST0000228771","INV0862041","105.53","04-Jan-3367"
"CUST0000475376","INV0864431","86.21","27-Nov-3370"
"CUST0000188226","INV0865280","94.81","31-Mar-3372"
"CUST0000284683","INV0865610","93.24","09-Oct-3372"
"CUST0000164224","INV0866967","97.61","19-Dec-3374"
"CUST0000434475","INV0866999","100.33","08-Jan-3375"
"CUST0000013585","INV0867057","89.64","10-Feb-3375"
"CUST0000040383","INV0867252","70.83","01-Jun-3375"
"CUST0000030062","INV0867466","87.01","29-Sep-3375"
"CUST0000358760","INV0868157","97.11","14-Oct-3376"
"CUST0000225244","INV0869880","115.64","08-Aug-3379"
"CUST0000062100","INV0870487","73.82","03-Aug-3380"
"CUST0000100169","INV0872140","80.27","31-Mar-3383"
"CUST0000276076","INV0872695","89.89","21-Feb-3384"
"CUST0000201193","INV0873594","119.64","10-Jul-3385"
"CUST0000245204","INV0874497","78.51","10-Jan-3387"
"CUST0000036668","INV0874520","71.8","23-Jan-3387"
"CUST0000330280","INV0875373","80.61","31-May-3388"
"CUST0000446285","INV0875724","118.38","14-Dec-3388"
"CUST0000079921","INV0875962","92.88","07-May-3389"
"CUST0000457830","INV0876128","80.81","14-Aug-3389"
"CUST0000387850","INV0876593","88.05","17-May-3390"
"CUST0000490012","INV0876642","85.07","13-Jun-3390"
"CUST0000474055","INV0876750","85.52","13-Aug-3390"
"CUST0000256511","INV0877324","77.82","17-Jul-3391"
"CUST0000013972","INV0877951","74.29","01-Jul-3392"
"CUST0000109535","INV0878024","104.91","12-Aug-3392"
"CUST0000319565","INV0882784","82.35","11-Apr-3400"
"CUST0000437427","INV0883054","89.57","19-Sep-3400"
"CUST0000209708","INV0883085","95.67","12-Oct-3400"
"CUST0000481192","INV0883150","118.68","21-Nov-3400"
"CUST0000423684","INV0884501","76.23","06-Dec-3402"
"CUST0000189934","INV0884701","115.13","16-Apr-3403"
"CUST0000266306","INV0885232","109.98","05-Feb-3404"
"CUST0000398796","INV0885409","96.26","22-May-3404"
"CUST0000480611","INV0885460","89.47","23-Jun-3404"
"CUST0000288620","INV0886254","114.02","06-Oct-3405"
"CUST0000462624","INV0887492","72.01","26-Sep-3407"
"CUST0000493387","INV0887862","84.18","20-Apr-3408"
"CUST0000467585","INV0888421","72.23","16-Mar-3409"
"CUST0000238803","INV0891101","72.92","05-Jul-3413"
"CUST0000036427","INV0891194","81.77","31-Aug-3413"
"CUST0000288720","INV0891331","82.4","18-Nov-3413"
"CUST0000328612","INV0891580","109.69","13-Apr-3414"
"CUST0000294313","INV0891970","107.14","18-Nov-3414"
"CUST0000112610","INV0892340","81.87","23-Jun-3415"
"CUST0000175968","INV0893210","94.8","12-Nov-3416"
"CUST0000219952","INV0893281","85.51","24-Dec-3416"
"CUST0000193236","INV0894270","88.52","01-Aug-3418"
"CUST0000385802","INV0895732","87.74","14-Dec-3420"
"CUST0000112868","INV0896890","74.14","04-Oct-3422"
"CUST0000154506","INV0897207","75.69","02-Apr-3423"
"CUST0000117735","INV0897541","79.7","24-Oct-3423"
"CUST0000456997","INV0897803","100.25","06-Apr-3424"
"CUST0000246793","INV0899396","77.86","04-Sep-3426"
"CUST0000043713","INV0899567","71.35","22-Dec-3426"
"CUST0000120701","INV0900031","109.56","19-Sep-3427"
"CUST0000049902","INV0900383","76.48","12-Apr-3428"
"CUST0000064613","INV0900561","105.23","19-Jul-3428"
"CUST0000370365","INV0900906","106.48","04-Feb-3429"
"CUST0000201987","INV0900927","117.59","19-Feb-3429"
"CUST0000354201","INV0901916","95.01","17-Sep-3430"
"CUST0000383676","INV0903235","112.57","02-Oct-3432"
"CUST0000358760","INV0904232","95.97","26-May-3434"
"CUST0000385553","INV0905863","90.56","02-Jan-3437"
"CUST0000298318","INV0905964","99.1","26-Feb-3437"
"CUST0000044951","INV0906034","98.05","04-Apr-3437"
"CUST0000244428","INV0906884","106.89","19-Aug-3438"
"CUST0000360347","INV0907518","73.45","16-Sep-3439"
"CUST0000358760","INV0909027","110.65","11-Jan-3442"
"CUST0000398222","INV0909540","75.72","12-Nov-3442"
"CUST0000161064","INV0909574","76.37","05-Dec-3442"
"CUST0000218265","INV0909772","108.54","11-Mar-3443"
"CUST0000225455","INV0910410","108.22","01-Mar-3444"
"CUST0000393929","INV0910426","70.47","13-Mar-3444"
"CUST0000359667","INV0910497","77.57","15-Apr-3444"
"CUST0000064703","INV0911345","117.43","13-Aug-3445"
"CUST0000446285","INV0911349","114.01","15-Aug-3445"
"CUST0000374914","INV0911437","108.07","30-Sep-3445"
"CUST0000480631","INV0911627","75.46","09-Jan-3446"
"CUST0000046061","INV0911818","96.69","24-Apr-3446"
"CUST0000350500","INV0912158","72.32","11-Nov-3446"
"CUST0000200368","INV0912289","71.22","29-Jan-3447"
"CUST0000282858","INV0913084","78.28","27-Apr-3448"
"CUST0000385802","INV0913369","81.23","01-Oct-3448"
"CUST0000021930","INV0913551","115.13","20-Jan-3449"
"CUST0000201126","INV0913849","114.06","17-Jul-3449"
"CUST0000446604","INV0915858","117.84","09-Sep-3452"
"CUST0000229340","INV0915907","71.12","08-Oct-3452"
"CUST0000338258","INV0916148","102.91","09-Mar-3453"
"CUST0000484789","INV0916442","105.87","28-Aug-3453"
"CUST0000186479","INV0916557","111.38","28-Oct-3453"
"CUST0000431293","INV0919863","80.78","28-Feb-3459"
"CUST0000035675","INV0920115","109.34","23-Jul-3459"
"CUST0000294884","INV0920701","103.42","07-Jul-3460"
"CUST0000179766","INV0920823","116.85","21-Sep-3460"
"CUST0000443393","INV0921480","94.56","04-Oct-3461"
"CUST0000460665","INV0921522","103.77","30-Oct-3461"
"CUST0000163808","INV0922571","104.37","08-Jul-3463"
"CUST0000246414","INV0922961","116.28","09-Feb-3464"
"CUST0000013972","INV0923138","116.71","18-May-3464"
"CUST0000046638","INV0923215","119.91","30-Jun-3464"
"CUST0000304863","INV0923634","73.43","21-Feb-3465"
"CUST0000389211","INV0923636","87.7","21-Feb-3465"
"CUST0000211780","INV0923786","87.09","21-May-3465"
"CUST0000476742","INV0924120","109.24","23-Nov-3465"
"CUST0000153138","INV0924246","118.69","05-Feb-3466"
"CUST0000182315","INV0924406","119.59","18-May-3466"
"CUST0000373603","INV0925438","109.21","03-Jan-3468"
"CUST0000301092","INV0926996","89.19","20-Jun-3470"
"CUST0000442713","INV0927604","108.23","09-Jun-3471"
"CUST0000056045","INV0928464","73.02","07-Nov-3472"
"CUST0000218423","INV0928913","99.73","14-Aug-3473"
"CUST0000051003","INV0929236","86.06","27-Feb-3474"
"CUST0000209708","INV0930005","108.06","15-May-3475"
"CUST0000445650","INV0930392","90.15","19-Dec-3475"
"CUST0000365261","INV0930711","96.79","19-Jun-3476"
"CUST0000091677","INV0931850","111.62","09-Mar-3478"
"CUST0000155828","INV0932560","99.89","29-Apr-3479"
"CUST0000076359","INV0932609","76.95","25-May-3479"
"CUST0000211780","INV0934232","83.83","23-Nov-3481"
"CUST0000300010","INV0934444","99.16","24-Mar-3482"
"CUST0000008932","INV0934898","101.83","08-Dec-3482"
"CUST0000233670","INV0935046","103.3","21-Feb-3483"
"CUST0000225455","INV0935849","114.33","30-Apr-3484"
"CUST0000473057","INV0935917","77.94","12-Jun-3484"
"CUST0000200184","INV0936960","116.43","05-Mar-3486"
"CUST0000468892","INV0938214","105.19","12-Mar-3488"
"CUST0000460665","INV0938229","113.51","21-Mar-3488"
"CUST0000250392","INV0938349","113.72","25-May-3488"
"CUST0000054582","INV0938450","75.22","12-Jul-3488"
"CUST0000232988","INV0939555","91.55","06-May-3490"
"CUST0000100744","INV0939824","112.34","08-Oct-3490"
"CUST0000436067","INV0940543","112.37","05-Dec-3491"
"CUST0000174307","INV0940773","92.71","15-Apr-3492"
"CUST0000161064","INV0941579","93.96","31-Jul-3493"
"CUST0000012291","INV0941617","108.18","16-Aug-3493"
"CUST0000416917","INV0942005","117.03","23-Mar-3494"
"CUST0000392536","INV0942124","107.89","24-May-3494"
"CUST0000193236","INV0942816","111.86","02-Jul-3495"
"CUST0000373219","INV0943108","81.81","21-Dec-3495"
"CUST0000011424","INV0943309","94.41","24-Apr-3496"
"CUST0000076359","INV0943568","106.52","22-Sep-3496"
"CUST0000481878","INV0944293","95.53","07-Dec-3497"
"CUST0000267542","INV0945096","117.86","09-Mar-3499"
"CUST0000462624","INV0945310","100.48","22-Jun-3499"
"CUST0000052076","INV0945332","89.22","07-Jul-3499"
"CUST0000165049","INV0945843","78.4","09-Apr-3500"
"CUST0000423294","INV0946183","94.28","22-Oct-3500"
"CUST0000381722","INV0947234","91.98","19-Jun-3502"
"CUST0000360782","INV0947568","87.29","31-Dec-3502"
"CUST0000389211","INV0948165","112.98","26-Dec-3503"
"CUST0000128907","INV0948263","87.11","27-Feb-3504"
"CUST0000433532","INV0948677","114.44","24-Oct-3504"
"CUST0000148637","INV0949040","117.83","11-May-3505"
"CUST0000173126","INV0949442","118.74","17-Nov-3505"
"CUST0000218423","INV0949811","94.39","27-Jun-3506"
"CUST0000492223","INV0949842","106.36","16-Jul-3506"
"CUST0000132215","INV0950174","103.43","19-Jan-3507"
"CUST0000062598","INV0951179","115.25","20-Aug-3508"
"CUST0000438296","INV0951347","107.21","28-Nov-3508"
"CUST0000244428","INV0951704","92.9","22-Jun-3509"
"CUST0000002010","INV0951732","105.6","08-Jul-3509"
"CUST0000013972","INV0952736","87.17","09-Feb-3511"
"CUST0000056440","INV0953329","115.85","09-Feb-3512"
"CUST0000010882","INV0953577","95.34","07-Jul-3512"
"CUST0000359114","INV0953774","96.48","24-Oct-3512"
"CUST0000163761","INV0954193","83.83","17-Jun-3513"
